"Rf","Rm-Rf","SMB","HML","d.p","log.RW"
-0.140088347811384,0.140088347811384,0.0941813032358971,-0.0339864307906918,0.0375866518901103,0.161035670027939
-0.0745986564955027,0.0745986564955027,-0.0537401798929751,0.0282363657064784,0.038316357792677,0.0842855535338548
-0.0942881424162454,0.0942881424162455,0.11593684304692,-0.0381088697052377,0.0344751722954156,0.109964050204603
0.00991487230846255,-0.00991487230846269,-0.028843264897346,-0.0267401101652479,0.0292834333919965,-0.0118602255271338
0.0170020120724346,-0.0170020120724346,-0.0105633802816901,-0.00643863179074447,0.0267202689271742,-0.0147435552491055
-0.0326206533696849,0.0326206533696848,-0.0170277897354953,-0.02563734634333,0.0300494999424731,0.0379143199907964
-0.0555049407807134,0.0555049407807135,0.0710164225477142,-0.0296213236152966,0.0300563021114434,0.0572555116634154
0.00940681994445969,-0.00940681994445973,-0.0260188636761652,-0.0393285131720498,0.0250704359038707,-0.00317782744493711
-0.0131955135254013,0.0131955135254014,-0.0950076973828898,0.0522933313784425,0.0258685994695787,0.0139522633394723
-0.0549455683782646,0.0549455683782647,-0.0554127925991683,0.0357893753212167,0.024670115820163,0.0562132643848636
0.0923757621539956,-0.0923757621539956,-0.104030648033238,0.0697134840554686,0.0252005769220865,-0.0974007742805777
0.0971152026387649,-0.097115202638765,-0.130964933625328,0.0696460918701165,0.0226592074960121,-0.107996162563737
-0.0550744154728459,0.0550744154728459,0.0824723118716478,-0.020618077967912,0.0261353035600394,0.0488488817260337
0.147711317045774,-0.147711317045774,-0.139623701207526,0.0994102780117944,0.027741020484161,-0.146759846617593
0.0348674680423899,-0.0348674680423899,0.124526671579964,0.0841698645454777,0.0280762372539231,-0.066844204796757
0.139462058938657,-0.139462058938657,-0.0367947212436392,-0.00525638874909132,0.0328338653467522,-0.147567946256074
0.356102018775442,-0.356102018775442,0.0029243166902052,0.148342610284955,0.0350036116937165,-0.312495530886509
-0.0650012570566589,0.065001257056659,-0.0885882110940964,-0.0858455420199758,0.0429225866360852,0.0619514943984238
-0.186245330883087,0.186245330883087,0.135828855641891,0.0542516429299083,0.0473433000998672,0.210428854911098
-0.128895047207811,0.128895047207811,0.0398715346029496,-0.0393559544141183,0.0436137289883233,0.148287541818444
0.150341362326658,-0.150341362326657,-0.00545044213873079,0.00885696847543753,0.0384675153052958,-0.149307065257009
-0.0596089320837672,0.0596089320837672,-0.0589610089089436,0.0382274673145898,0.0395578150587717,0.0645148111867731
-0.130970493067907,0.130970493067907,0.102856408168513,0.137313304904965,0.0394258159825711,0.153048228144376
-0.0113214913136833,0.0113214913136834,-0.0269373414015225,-0.0114190903767324,0.0350587278739631,0.0241491479087054
-0.00324427949959438,0.00324427949959447,-0.0197606114975299,0.0250694324968663,0.0349583374129002,0.00476755721407097
-0.0334057123768166,0.0334057123768164,0.0537354744804218,0.0346464959793839,0.034783934671537,0.0337111119499142
0.0764460060155978,-0.076446006015598,0.074103649285315,0.0602624504245521,0.0362323366049037,-0.0809063333929345
-0.0318645040907134,0.0318645040907134,0.0325343285010287,0.0371274101717621,0.0372773665682627,0.0259847583814453
0.0380317785750897,-0.0380317785750897,0.0507432086109687,-0.0368016401845208,0.0398371284002983,-0.0351031754681325
0.00247182123788825,-0.00247182123788808,0.0638718607870279,0.0181926043108562,0.0419455106067354,-0.000289430744395081
0.0489833880176713,-0.0489833880176712,0.0955899449711938,0.0563205621722169,0.0456190874817156,-0.0461435814974727
-0.0721428245285604,0.0721428245285603,0.0638327017031186,-0.0328752111775718,0.048036199334237,0.06718476591427
-0.0698190469654335,0.0698190469654336,0.047034063093359,0.00356873241369844,0.0455836395223366,0.0725069724753562
0.0940267267750765,-0.0940267267750765,-0.0728814468952933,-0.0235066816937691,0.0424440498560549,-0.0878244607980981
-0.0577104796146489,0.0577104796146489,0.0688653806264261,0.02599737260596,0.0495991296345261,0.0538638329467279
-0.0152025401712691,0.0152025401712691,0.035408447993842,0.0371403829500625,0.0462309016470698,0.00512932277097496
-0.0534393491124261,0.053439349112426,0.0271819526627219,-0.00453032544378698,0.0470751967941486,0.0466521902218692
0.0157613005551149,-0.015761300555115,0.0277557494052339,-0.0709754163362411,0.0459739870950624,-0.0181963384706139
0.0978185503226838,-0.0978185503226839,-0.0753106832364393,0.0105605632300389,0.0492288740903652,-0.102378280972916
-0.111086091721084,0.111086091721084,0.0440913136252024,0.00223029991100246,0.0428780300163764,0.129080727948071
-0.0949791955617197,0.0949791955617198,0.0877004160887656,-0.12871012482663,0.0490246321396868,0.0981675827250897
-0.0549619024564557,0.0549619024564558,-0.0113428087284296,-0.0729444040990882,0.0430550465185131,0.0595690920173309
0.012500305183232,-0.012500305183232,0.0670914817256281,0.0811543250567641,0.0413568743176958,-0.00518697150477653
0.0413137989093559,-0.0413137989093559,0.0540798632925389,0.0739828613072651,0.0421159054382905,-0.0149836614468448
0.174325928438189,-0.174325928438189,-0.0713357074218529,0.0971115256345034,0.0426750156785687,-0.130530735906559
-0.0415138725524112,0.0415138725524113,0.022601997278535,-0.00959431721211283,0.0433666189461789,0.0740256617284843
0.117253204866498,-0.117253204866498,-0.00936283715739909,0.136849840777333,0.0492472180424183,-0.0897208918148958
0.0377576962770909,-0.0377576962770911,0.0159085760314144,0.00845772396606841,0.0494452660475536,-0.0067060160063414
-0.0810117547342359,0.081011754734236,-0.00124907991880981,0.0141859790779114,0.05153637666416,0.101243383447997
-0.144024814519847,0.144024814519847,0.0644674519009096,-0.055497338307415,0.0584015214117283,0.175853180362597
-0.0834231321839081,0.0834231321839081,0.0747126436781609,0.0196659482758621,0.0458689869837042,0.110368381033945
-0.0937444464190511,0.093744446419051,0.0781055624666785,-0.0459392216100942,0.041540521560956,0.105777883909989
0.0344321231454758,-0.0344321231454757,-0.0236974024001215,0.112917109727075,0.036243860336842,-0.0201584018563384
0.0278294067413474,-0.0278294067413473,-0.0178831566785553,0.0566634852062089,0.036477891681007,-0.00423610182920547
0.0599351911860013,-0.0599351911860013,-0.0216720674011666,0.120285158781594,0.0367542300971409,-0.0479998546575517
0.0433463372345038,-0.0433463372345037,-0.0114230347535633,-0.0143807848236824,0.0373415112410891,-0.0203536062650118
-0.0614694027116158,0.061469402711616,-0.0240014657383657,0.0380175888603884,0.0395774994486357,0.0853685792628305
0.00775491840157083,-0.00775491840157062,-0.0272894596916029,0.0376947932430774,0.0400538718370261,0.0149518370655317
-0.0742545644117547,0.0742545644117547,0.0217595793147999,-0.00253861758672666,0.0405683320697293,0.0910707982482807
-0.0509080774768917,0.0509080774768916,-0.0191369780296344,0.0313995076408565,0.038110709137948,0.0675310310039716
0.064873914408287,-0.0648739144082871,0.00711520351574762,0.0142304070314952,0.0382490309130538,-0.0473077413153334
-0.1300826905408,0.1300826905408,-0.0162389692527937,-0.0346146449862182,0.036654245922042,0.149217909820776
-0.113469618792589,0.113469618792589,0.000174166721093767,-0.000783750244921952,0.0379270805463626,0.143172094521943
-0.0413609544110892,0.0413609544110892,0.000753730376511877,-0.0153572564214295,0.034575612578852,0.0836978494771875
0.0998240627960483,-0.0998240627960482,-0.0490458790093382,0.116064420083909,0.0312850538407128,-0.081924928234209
-0.0254942517677619,0.0254942517677618,-0.0396363461445957,-0.0119293857328395,0.0320710872635616,0.0364735417180178
-0.16023861800406,0.16023861800406,0.0219561705124487,-0.0675255810099838,0.0317399134200029,0.166059648262894
-0.0199175741168223,0.0199175741168224,-0.0411887697755647,0.00560786067366844,0.0292333420445027,0.0227771578004816
-0.044647482692036,0.044647482692036,-0.00583996609051947,-0.00348514105401969,0.0281536939795138,0.0503574290604687
0.314985105556275,-0.314985105556275,-0.0787462763890688,0.0420929931356042,0.0274575630382356,-0.264832506022722
-0.0617263956689725,0.0617263956689725,0.0927284084862226,0.0409966915762441,0.0354855329779889,0.0742902924680303
-0.048063834780568,0.0480638347805679,0.00150199483689275,0.0243135414222014,0.0350900228549959,0.0532751916703252
0.0141720102796976,-0.0141720102796976,-0.0130741784974675,0.0356296314778313,0.0357367289831273,-0.0112143528076757
-0.00420537897310513,0.00420537897310513,-0.0228850855745721,0.0127139364303178,0.0357072072106091,0.0149730326445556
-0.049056867728322,0.0490568677283219,0.01445592109865,0.0161346732262352,0.0365471787614932,0.0561359165714695
-0.0607676396230751,0.0607676396230752,-0.01507699379453,-0.00505630889450701,0.0372821547337703,0.0580977089212536
-0.0721211708336171,0.0721211708336172,-0.0280673070372641,-0.0355155891636578,0.0358071274464911,0.0969031064592752
0.0147285664527044,-0.0147285664527044,-0.0653828929690999,-0.0190078121112604,0.0334038261857221,0.000212120350490334
0.0522605799271862,-0.0522605799271863,0.00784941516692917,-0.0152857032198094,0.034157466195439,-0.0573869631636045
-0.0330069001493847,0.0330069001493847,-0.0161240604178029,-0.0836554193441301,0.0346085215128513,0.0471557934769278
0.205583155902531,-0.205583155902531,-0.107404778802934,0.0211734090371422,0.0342895172082724,-0.188710357788408
-0.064825654798797,0.0648256547987971,-0.0432477102127953,-0.0442577416615017,0.0338055486533772,0.0597121015143317
-0.130332133280631,0.130332133280631,0.114863204674864,-0.0353819692971679,0.0389472812662737,0.16216809829185
0.016928354994616,-0.016928354994616,0.000901510029299076,0.0224375829514437,0.0349042814390343,-0.00337690434201446
-0.0468171615920655,0.0468171615920655,0.0259468606413857,-0.0334676898128019,0.0304285803426816,0.0609039138826836
-0.0695111872914818,0.0695111872914817,-0.0170793670227419,-0.0620733984267393,0.0293820315087026,0.0802782517927512
0.0233850047453337,-0.0233850047453338,0.0783549509648845,0.156507434356216,0.0285882113381651,-0.0140085261433245
0.00537554128714368,-0.0053755412871435,-0.0854113782290578,0.08252451346374,0.0264668912213936,-0.000373158631268625
-0.0245463989756226,0.0245463989756227,0.00367229590973883,-0.0222270541905245,0.026328797553832,0.0269397916817641
-0.0616344296254917,0.0616344296254917,0.0762516584037427,-0.0155482624583944,0.0260690886452441,0.0685968169972054
-0.0366858534954263,0.0366858534954262,-0.00535002030141632,0.121330817549977,0.026662024778304,0.0426780753774158
0.00119263547593618,-0.00119263547593609,0.00725519914527791,0.0152061023181852,0.0246291430883314,0.00743224874813604
-0.0301280200211763,0.0301280200211762,0.0482240831648859,-0.000192511310039465,0.0243964376318621,0.0423099792027745
-0.0113823132589232,0.0113823132589231,0.0155034956457746,0.0101067091868024,0.0244098940103121,0.0142359057417729
0.047064935064935,-0.0470649350649351,0.0264935064935065,0.0111168831168831,0.0233162761969403,-0.0352825945730559
0.0180652974718676,-0.0180652974718676,-0.0281576424282182,0.0527829641217137,0.0227960167685756,-0.0113698512709748
-0.0422728780626511,0.0422728780626511,0.0294772759584854,-0.0426520070138856,0.0245729261669296,0.0432892235698794
0.0198653792825272,-0.019865379282527,-0.0221846875236343,-0.0241006378097663,0.0249036276811378,-0.00938896404887791
-0.0722864005490105,0.0722864005490106,-0.0313851080864692,0.00347706736818026,0.0242431969110023,0.089038613892278
-0.0729299945165417,0.0729299945165418,0.00210199232315847,-0.000456954852860537,0.0252128748800245,0.0863187313237354
-0.0706788284365403,0.0706788284365403,0.0230095796855663,-0.0275014896640235,0.0229068046875266,0.0848253141944321
-0.0331130567550157,0.0331130567550159,-0.044182551232197,-0.00267194694276785,0.0220577803592989,0.0452107114759121
-0.0416183877604105,0.0416183877604105,0.0104991841850127,-0.00945872449100239,0.0214882346994365,0.0458699951939665
-0.0325925925925926,0.0325925925925926,0.0363201911589008,-0.0390919952210275,0.0202367998507032,0.0348851072922154
-0.0142127038208809,0.014212703820881,-0.0230713068873205,-0.00136286201022147,0.0194624006602797,0.0283511729446087
-0.0522133761686797,0.0522133761686798,-0.0377096605662687,0.049499777765648,0.0196700714709284,0.0571588977318998
0.00756341199447674,-0.00756341199447672,-0.0452809533879856,0.0592135544304427,0.0188390934709861,0.000847619504484665
-0.133847913704444,0.133847913704444,0.0192433102769968,-0.0489207710152984,0.0171673058060835,0.159409435821643
-0.0775672503959258,0.0775672503959257,0.0772938053299001,0.00145837368546981,0.017151252509307,0.0932631736712403
-0.00432597180744509,0.0043259718074451,-0.0757045066302892,0.0695105015423564,0.0150789932356183,0.0159128544111093
-0.107591311627087,0.107591311627087,-0.0125126668722739,-0.0269639159360268,0.0152739593565295,0.134502499965157
-0.00773864916491163,0.00773864916491159,-0.0705294607434981,-0.00509379438703042,0.0149253958674398,0.0226254418604457
0.147891916413848,-0.147891916413848,-0.122827412174998,0.0165584507641271,0.0131370012949108,-0.129858413188594
-0.16947413775416,0.16947413775416,0.00147725640657379,-0.114651511110199,0.0141713594082675,0.196037569328868
-0.0262942451240068,0.0262942451240067,-0.0779195762099687,-0.0575006019744763,0.0149909057373563,0.0342399486201282
-0.0643818509782156,0.0643818509782156,0.0790897738309976,0.0740021275611674,0.0125659188641982,0.0635668276219586
0.0790568654646324,-0.0790568654646324,0.0386215726021551,-0.0556918809345994,0.0119056866355449,-0.0753959746043834
-0.147277514481306,0.147277514481306,0.0639494470774092,-0.269699842022117,0.0130325216614551,0.162323674634275
-0.031184235699254,0.0311842356992539,0.0594987564568586,-0.132293858810025,0.012456384065445,0.0292097501791585
0.0665825181445252,-0.0665825181445251,-0.0211423161880719,0.092037446092353,0.0112642186789198,-0.0592606740663284
0.014305364511692,-0.0143053645116919,-0.0389145929723646,0.119944979367263,0.010938333702373,-0.0082976128165744
0.133032002455289,-0.133032002455289,-0.0610474038112776,0.152897519600458,0.0105711896589425,-0.113037617149567
0.158256553612688,-0.158256553612688,0.0560230481786804,0.234931682688193,0.0111919285975188,-0.134585377678435
-0.0630613945735715,0.0630613945735716,0.135290304657839,-0.030373182702102,0.011460548616526,0.0700701675527208
0.202198325936076,-0.202198325936076,-0.0756605403473236,0.0368174912871228,0.0123815152496844,-0.171092112049552
-0.106433888691953,0.106433888691953,0.169266217653314,0.0245480326125487,0.0129226658617151,0.135157238257608
-0.00426301831610776,0.00426301831610777,0.0445138424170323,0.0407465239051231,0.0149369516578188,0.0104392236626629
0.152901337312748,-0.152901337312748,0.0522298111691442,0.0107903346151639,0.0139767406378215,-0.15222674312161
0.211602551535898,-0.211602551535898,-0.0398111984075521,-0.0667139173314433,0.0142910417616863,-0.190398433761004
-0.0716525544520891,0.0716525544520891,9.24549089704376e-05,0.066567534458715,0.0184572492651463,0.0748963310115335
0.0333805537669027,-0.0333805537669028,0.000412105602060528,-0.0467739858338699,0.0173772547378607,-0.0464179174444782
-0.140095168688644,0.140095168688644,0.0937111501693317,0.100998842542976,0.0180170134658928,0.169499639563684
-0.0327010960654988,0.0327010960654986,0.0805469475359627,0.00038585364089084,0.0171528291478127,0.0222718583868661
-0.108026339206265,0.108026339206264,0.0260722548496174,0.0541911372130272,0.0162926755801246,0.112418181507127
-0.0205213397503238,0.0205213397503237,0.0337136295898175,0.0227689150563115,0.0155916689261613,0.00963217547271493
-0.0119273515857957,0.0119273515857956,0.000788585228812933,0.019024618645112,0.0150025185137269,0.00494834012307092
0.0248320261604884,-0.0248320261604885,-0.0239123214878778,0.0465983700789413,0.015677272809133,-0.0273392829483081
-0.0880288887374805,0.0880288887374804,0.0447866276032795,0.0258908496286707,0.0168868741382232,0.0784501327423637
0.0283303502940424,-0.0283303502940424,-0.0354896445921759,0.0317054461774482,0.0165441717263814,-0.0207979040105682
-0.0152589621949429,0.015258962194943,0.0136939404313591,-0.00293441580671981,0.0180847885419555,0.0154729965987253
-0.0315361872941855,0.0315361872941855,0.0103838665480855,0.00769175299858183,0.0193348993646568,0.00906348506755218
-0.0111775664280812,0.0111775664280812,-0.0128443965094617,-0.00245122070791254,0.0184962432759741,0.0168679590149801
-0.0397527341892535,0.0397527341892534,0.080076081787922,-0.0106514503090823,0.0197704301388824,0.0490319077070346
0.0325734562070814,-0.0325734562070814,-0.0399254588619713,0.0576927986112884,0.0172227459463423,-0.035430197762102
-0.0307508082864327,0.0307508082864328,-0.0428212190156867,0.0258651658484014,0.0171029503261971,0.0315893760414055
-0.0549889135254988,0.0549889135254989,0.015871163496324,0.0274477768701132,0.01857156560456,0.092022830448805
-0.00177506040136088,0.00177506040136088,0.00700162713870125,-0.00355012080272176,0.0174637661891783,0.000130339650575577
-0.0456216420020737,0.0456216420020737,-0.0111226317277783,-0.0226223018192101,0.0173449057866366,0.0397662424514625
-0.00118477563311459,0.00118477563311448,-0.049563113985289,-0.0912277237498149,0.017072046615203,0.00576131059007447
0.0425206195763419,-0.0425206195763419,-0.0159968350347888,-0.0940201078496298,0.0186478453596019,-0.0524158288012631
0.112142827577643,-0.112142827577643,-0.0046358255494695,0.0291394748823797,0.0180175437378477,-0.115513823566377
0.0237500637072525,-0.0237500637072524,0.00784873349982162,-0.138830844503338,0.020343335054875,-0.0405815165058574
0.0968459554257484,-0.0968459554257482,0.0621255339766074,0.123814333092219,0.0199740553647396,-0.113786698791155
0.283641709008404,-0.283641709008404,-0.0530470073179305,-0.148148148148148,0.0225243190566844,-0.182891188122695
0.108135058028419,-0.108135058028419,0.00819876464559732,-0.105475999224441,0.0314515916027154,-0.0796671021038525
-0.141916950714944,0.141916950714944,0.102986258494651,0.204514759791627,0.033565780050792,0.137707668385024
-0.136850961019911,0.136850961019911,0.0409862588174386,0.111827771426106,0.029654688101713,0.125672833382366
-0.0556053811659192,0.0556053811659193,-0.0190700967665801,-0.0195421288647628,0.0241151710939041,0.0473962718948689
-0.0570404940366755,0.0570404940366756,0.0333757601470796,0.057511903078301,0.0222043813871853,0.0529698056664687
0.126714161011461,-0.126714161011461,0.0251175625827162,-0.0132909075549799,0.0204954001181306,-0.11256042828882
-0.105987488829312,0.105987488829312,-0.00134048257372654,-0.0317247542448615,0.0182704733413289,0.107089901231697
-0.105114843557802,0.105114843557802,0.046608368930736,0.0244224274819404,0.0196976478809187,0.0946712780499427
-0.0585356672313193,0.0585356672313194,0.0159043854696029,-0.00988142292490119,0.0195080701586749,0.0389812407083065
0.000800360162072966,-0.000800360162072933,-0.0192086438897504,-0.0334150367665449,0.0178834184003857,-0.0234722429877237
0.176859941752714,-0.176859941752714,-0.0709557850145618,-0.0575412584943959,0.0183269140234234,-0.170789346643011
-0.106898861352981,0.106898861352981,0.0256307211431123,0.0199151596338468,0.0210310374067739,0.109490585949055
-0.114649963480224,0.114649963480224,0.00283304929063102,0.0267369026803302,0.0208344681113574,0.113170689513283
0.0354037267080745,-0.0354037267080745,0.000931677018633541,-0.0343685300207039,0.0203541977885077,-0.0337022202431887
-0.0588138424259532,0.0588138424259534,-0.0134566071470581,0.0191027360199497,0.0207648788651449,0.057182110746784
-0.000799174186673857,0.00079917418667377,0.0074922580000666,0.0561419866138324,0.0214652772026003,-0.00617855779018865
-0.10182961050623,0.10182961050623,0.0114041980020204,0.00664496576495679,0.0217921086231012,0.109587013246262
-0.0298717358097133,0.0298717358097132,0.0148388817496302,0.00349150158814829,0.0230471793825066,0.0391365350937583
-0.0625227019743394,0.0625227019743395,0.0357138672447126,-0.0309332708418771,0.0221652666504366,0.0582507766320946
-0.0941151604818986,0.0941151604818986,-0.00942057429270208,0.00824300250611431,0.0219456427084526,0.0994370846556676
-0.0158427532933983,0.0158427532933984,0.000688815360582541,0.0196804388737869,0.0212252029966692,0.0134934975276355
-0.0456139513801084,0.0456139513801083,-0.0299639764296109,0.0177493618341007,0.0198962071923522,0.0398181106114669
0,0,-0.06999300069993,-0.0290970902909709,0.0195363401153789,-0.00129306155554619
-0.043791084020557,0.043791084020557,0.0296402533763595,-0.0303095494203418,0.0194603376616497,0.0584191125584845
-0.0176804262947229,0.0176804262947229,0.0255383935368219,-0.060604572354689,0.01986001792422,0.0487898985123785
-0.00378542610947852,0.00378542610947851,0.00966279822682672,-0.00757085221895702,0.0205617247592327,-0.005550237707163
0.0844764951472103,-0.0844764951472103,-0.0669088543078675,-0.0140974895624356,0.0201560000762313,-0.0830575554088024
-0.0557089913367798,0.0557089913367797,-0.0227557066307863,-0.0379576517243821,0.02060983151806,0.0662731296067399
-0.00556590880854768,0.00556590880854765,-0.0272331966703938,0.0448254441545534,0.0215577759465379,0.0206378858612227
